wavelength_nm,n,k,T,R,d_nm
675.0,2.2262787058736553,0.005929602098660109,0.8138701367843326,0.08747201876037321,900
678.75,2.223294115380556,0.005848764284334559,0.8010253163147816,0.10420224766509051,900
682.5,2.2203818421671153,0.0057705256011891205,0.7832820378085361,0.12624335058403835,900
686.25,2.21753928624502,0.005694743712984102,0.7627265980250237,0.15121540889563126,900
690.0,2.21476397772605,0.005621288038074599,0.7412838311104005,0.176951531883475,900
693.75,2.21205356818312,0.005550038426782907,0.7205322163387091,0.2016981021009797,900
697.5,2.20940582273797,0.005480884022651449,0.7016475693658777,0.2241686943501206,900
701.25,2.2068186128017455,0.005413722278236119,0.6854316829228669,0.24350370741269803,900
705.0,2.2042899094034145,0.005348458101230291,0.6723809714030828,0.25918743707294883,900
708.75,2.2018177770484204,0.00528500311088361,0.6627631503581066,0.27095848735112354,900
712.5,2.199400368056513,0.005223274988083368,0.6566845720803531,0.2787324658166199,900
716.25,2.197035917333277,0.005163196905250035,0.6541415070353521,0.28254383356281837,900
720.0,2.194722737535062,0.005104697024480399,0.6550547304808183,0.28250708380913603,900
723.75,2.1924592145913158,0.005047708054248279,0.659289490231906,0.27879454142358806,900
727.5,2.1902438035521046,0.004992166856519977,0.6666637564079235,0.27162729603197383,900
731.25,2.188075024732169,0.004938014097419758,0.6769476614647532,0.261275880394601,900
735.0,2.185951460125614,0.004885193935641523,0.6898568655099308,0.24806757519804826,900
738.75,2.183871750068226,0.004833653743683048,0.7050425402031549,0.23239732333340307,900
742.5,2.181834590126475,0.004783343857714537,0.7220808505459557,0.21473907423667155,900
746.25,2.1798387281945866,0.004734217352506267,0.7404651663799744,0.1956540267653853,900
750.0,2.1778829617826263,0.00468622983835554,0.7596045582799041,0.17579191754546689,900
753.75,2.175966135480426,0.004639339277384955,0.7788321148595616,0.1558815530672789,900
757.5,2.1740871385833738,0.004593505816949291,0.7974258954746476,0.13670760516681124,900
761.25,2.1722449028676745,0.004548691638195694,0.8146436184086325,0.11907258646816055,900
765.0,2.170438400503452,0.004504860818084045,0.8297694704332935,0.10374589437842938,900
768.75,2.1686666420955585,0.004461979203395354,0.8421681558017342,0.09140535896260925,900
772.5,2.1669286748424317,0.0044200142954462516,0.8513384049343015,0.0825798346297697,900
776.25,2.165223580804455,0.004378935144388828,0.8569567753419657,0.07760279731526462,900
780.0,2.1635504752740076,0.0043387122521136735,0.8589035433803829,0.07658574808410323,900
783.75,2.1619085052398503,0.004299317482893662,0.8572658368359227,0.07941648146310663,900
787.5,2.160296847939349,0.0042607239810080215,0.8523179472259429,0.08578202162903346,900
791.25,2.1587147094924273,0.004222906094675454,0.8444834238234054,0.09521098386049087,900
795.0,2.1571613236117035,0.004185839305701567,0.8342866286601556,0.10712686269255065,900
798.75,2.155635950383672,0.00414950016431289,0.8223022028632517,0.12090303142884609,900
802.5,2.154137875116235,0.004113866228707704,0.8091095718022395,0.13591178701517206,900
806.25,2.1526664072482395,0.004078916008904716,0.7952570598844768,0.151562623437203,900
810.0,2.151220879316975,0.004044628914515078,0.7812374030709133,0.16732796082970028,900
813.75,2.149800645979976,0.0040109852061021006,0.7674741870054518,0.18275699217084512,900
817.5,2.1484050830877077,0.003977965949827292,0.754317333545842,0.1974797923503417,900
821.25,2.1470335868038743,0.003945552975111822,0.7420451857522684,0.21120440853862948,900
825.0,2.1456855727705477,0.003913728835068661,0.7308707821070086,0.22370956617158813,900
828.75,2.144360475315265,0.0038824767694849494,0.7209502996379791,0.2348351747646693,900
832.5,2.1430577466976555,0.003851780670154464,0.7123921623773221,0.24447224137297885,900
836.25,2.141776856393199,0.003821625048379239,0.7052658129647703,0.25255324958635617,900
840.0,2.140517290411929,0.003791995004475742,0.699609559501955,0.2590436128905631,900
843.75,2.1392785506500562,0.003762876199135885,0.6954372159099994,0.2639344829159948,900
847.5,2.1380601542726287,0.0037342548265064898,0.6927434598019478,0.2672369749793222,900
851.25,2.1368616331254238,0.0037061175888627646,0.6915079574108253,0.26897774224288956,900
855.0,2.135682533174434,0.0036784516727619405,0.6916983729055421,0.26919576072922125,900
858.75,2.134522413971438,0.0036512447265729334,0.6932724093154335,0.26794015860024323,900
862.5,2.1333808481441694,0.003624484839286541,0.6961790356975845,0.2652689178317899,900
866.25,2.1322574209097502,0.0035981605205185653,0.7003590511178698,0.26124828289012003,900
870.0,2.1311517296101425,0.003572260681625242,0.7057451277490258,0.25595272153135956,900
873.75,2.130063383268394,0.0035467746178569183,0.7122614673254358,0.2494652927780056,900
877.5,2.128992002164658,0.0035216919914815574,0.7198231996367361,0.2418782841155015,900
881.25,2.1279372174308255,0.003497002815815165,0.7283356494541504,0.2332939832650189,900
885.0,2.1268986706628947,0.0034726974401009052,0.73769359886902,0.22382545001247095,900
888.75,2.1258760135501085,0.0034487665351830453,0.7477806741728713,0.21359715194681292,900
892.5,2.124868907520034,0.0034252010799259744,0.7584689880704744,0.20274532678972132,900
896.25,2.1238770233987356,0.0034019923483321565,0.7696191665698103,0.19141793607392313,900
900.0,2.1229000410853107,0.003379131897316211,0.781080882380163,0.17977408337242737,900
903.75,2.121937649240065,0.003356611555095353,0.7926940001361807,0.1679827881784194,900
907.5,2.120989544985635,0.00333442341015938,0.804290410824894,0.15622103641255655,900
911.25,2.120055433620441,0.00331255980078577,0.8156965921094588,0.1446710717276245,900
915.0,2.1191350283438664,0.0032910133050679945,0.8267368782467414,0.1335169477754156,900
918.75,2.1182280499926,0.003269776731427245,0.8372373606779739,0.1229404274926719,900
922.5,2.117334226787557,0.0032488431095798963,0.8470302733102082,0.11311638573605988,900
926.25,2.116453294091003,0.0032282056819346156,0.8559586524108618,0.10420793840677187,900
930.0,2.1155849941732106,0.0032078578953952256,0.8638810087144997,0.09636157527949356,900
933.75,2.114729075988402,0.003187793393546382,0.8706757175997917,0.08970260586552842,900
937.5,2.1138852949593914,0.003168006009201201,0.8762448291248975,0.08433123044532984,900
941.25,2.113053412770608,0.0031484897572909157,0.8805170269830738,0.0803195182037843,900
945.0,2.1122331971691084,0.003129238828078013,0.8834495231220724,0.07770951237703233,900
948.75,2.111424421773172,0.0031102475806756074,0.8850287570097443,0.07651259482993872,900
952.5,2.1106268658882144,0.0030915105368565874,0.8852698653320166,0.0767101402034053,900
956.25,2.109840314329578,0.003073022375137504,0.8842149868755788,0.07825538583427954,900
960.0,2.1090645572520446,0.0030547779251225383,0.8819305559524475,0.08107635122156608,900
963.75,2.1082993899856315,0.003036772162094341,0.8785038055927189,0.08507957069522146,900
967.5,2.1075446128774806,0.0030190002018389483,0.8740387423397354,0.09015436181813463,900
971.25,2.106800031139553,0.003001457295692819,0.868651865914347,0.09617734170934636,900
975.0,2.1060654547018727,0.0029841388258008772,0.8624678917198065,0.10301692112604091,900
978.75,2.1053406980710743,0.0029670403005749276,0.8556156978838838,0.11053754556450604,900
982.5,2.1046255801940905,0.0029501573503424544,0.8482246688263645,0.11860350579242897,900
986.25,2.103919924326648,0.002933485723176546,0.8404215520116138,0.12708219885540997,900
990.0,2.1032235579064835,0.0029170212808979495,0.8323278904422956,0.1358467775411647,900
993.75,2.102536312431011,0.002900759995241018,0.8240580456807208,0.1447781762390097,900
997.5,2.1018580233392936,0.002884697944175591,0.815717787849004,0.15376654093876893,900
1001.25,2.1011885298981228,0.0028688313083773923,0.8074034013759352,0.16271211959449466,900
1005.0,2.1005276750920525,0.00285315636783992,0.7992012379438366,0.1715256866224939,900
1008.75,2.0998753055172026,0.0028376694986211393,0.7911876398450274,0.1801285833442597,900
1012.5,2.09923127127871,0.0028223671697187353,0.7834291559478714,0.1884524567004898,900
1016.25,2.098595425891674,0.002807245940067889,0.7759829767099413,0.19643877366551862,900
1020.0,2.0979676261854228,0.002792302455656047,0.7688975222988385,0.20403818044591343,900
1023.75,2.097347732211036,0.0027775334467492335,0.762213127314231,0.21120976540287248,900
1027.5,2.0967356071519134,0.002762935725224955,0.7559627756245864,0.21792027396733607,900
1031.25,2.0961311172373494,0.0027485061820067993,0.7501728485697947,0.22414331351566993,900
1035.0,2.095534131658945,0.00273424178459624,0.7448638586793135,0.2298585768102233,900
1038.75,2.0949445224897567,0.002720139574697353,0.7400511488107168,0.23505110448586267,900
1042.5,2.0943621646061,0.0027061966659302663,0.7357455431109277,0.2397106002874995,900
1046.25,2.093786935611889,0.002692410241629541,0.7319539414571904,0.24383080730735832,900
1050.0,2.093218715765381,0.002678777552723787,0.7286798531444729,0.24740894922360765,900
1053.75,2.0926573879083525,0.0026652959156928777,0.7259238686914689,0.25044523734994445,900
1057.5,2.092102837397425,0.0026519627105996814,0.7236840708968295,0.252942441998679,900
1061.25,2.09155495203767,0.002638775379192851,0.7219563878480966,0.25490552507031033,900
1065.0,2.09101362201825,0.0026257314230778844,0.7207348916130589,0.2563413297569138,900
1068.75,2.090478739850096,0.0026128284019534625,0.7200120469549117,0.25725832265019494,900
1072.5,2.0899502003055326,0.002600063931910397,0.7197789147165202,0.2576663832647823,900
1076.25,2.0894279003597798,0.0025874356837905276,0.7200253146038539,0.2575766359306953,900
1080.0,2.088911739134243,0.0025749413816032,0.7207399520348046,0.2570013191027569,900
1083.75,2.08840161784156,0.0025625788009968264,0.7219105135615598,0.25595368732241963,900
1087.5,2.087897439732329,0.0025503457677833953,0.7235237351639334,0.2544479413066414,900
1091.25,2.0873991100434606,0.0025382401565137176,0.7255654474772323,0.2524991818982773,900
1095.0,2.086906535948047,0.002526259889101465,0.7280206017826387,0.2501233838716657,900
1098.75,2.0864196265068133,0.002514402933493875,0.7308732803639777,0.2473373858319235,900
1102.5,2.0859382926209453,0.002502667302387479,0.7341066946307244,0.2441588926687215,900
1106.25,2.0854624469863787,0.00249105105198689,0.7377031742259269,0.24060648722221092,900
1110.0,2.0849920040494068,0.0024795522808050935,0.7416441501800657,0.23669964799001328,900
1113.75,2.084526879963629,0.0024681691285035126,0.7459101350344638,0.23245876985337946,900
