wavelength_nm,n,k,T,R,d_nm
847.5,3.6607905820011215,0.05091744705920165,0.33265044095106105,0.5989253016758969,180
851.25,3.6549693941143944,0.0484882115809073,0.33316543367225615,0.6018619032779766,180
855.0,3.6492090902229037,0.04616108190692621,0.3339338500690702,0.6043262097135684,180
858.75,3.6435097884173424,0.04393467891058417,0.3349524566771355,0.6063362063524615,180
862.5,3.6378715808108044,0.04180779381114625,0.33621782782317083,0.6079083963081274,180
866.25,3.6322945455764097,0.03977944994354921,0.3377263593713284,0.6090578117856668,180
870.0,3.626778786540876,0.03784899525712265,0.3394742418235323,0.6097980177948552,180
873.75,3.6213245370882556,0.03601623026239984,0.34145738220854216,0.6101411107517437,180
877.5,3.6159323978502433,0.03428154442030947,0.3436712719136988,0.610097748704747,180
881.25,3.61060378680207,0.032645932832040904,0.3461108481762344,0.6096773340804279,180
885.0,3.6053415243926477,0.031110616182858097,0.3487705139067487,0.6088885546452907,180
888.75,3.6001500896821943,0.029676113724687172,0.35164451153151915,0.6077402999169959,180
892.5,3.5950350609489328,0.028341261958396056,0.3547275272732061,0.6062424439191181,180
896.25,3.590002039173099,0.027102918332551882,0.35801509556013866,0.6044059491768826,180
900.0,3.585055793211288,0.02595637359263621,0.3615036265492726,0.6022424190599589,180
903.75,3.580199904496658,0.02489598649257033,0.36519022807151497,0.5997635510982791,180
907.5,3.575436758793949,0.023915714565955284,0.36907250404860115,0.596980732883379,180
911.25,3.570767688380208,0.02300947134295713,0.37314839689136486,0.5939048051150633,180
915.0,3.5661931532981157,0.022171342979903096,0.37741607757671314,0.590545947144043,180
918.75,3.5617129150593323,0.02139571003356305,0.3818738706028398,0.5869136402437352,180
922.5,3.5573261875164546,0.02067730923476725,0.38652020142040044,0.5830166774439585,180
926.25,3.553031762414639,0.020011258296559874,0.39135355757208745,0.5788632002910677,180
930.0,3.54882811172942,0.01939305833372066,0.39637245793454595,0.574460750520252,180
933.75,3.5447134701809357,0.018818583022577155,0.4015754266216222,0.5698163293385845,180
937.5,3.540685901344954,0.018284060221753568,0.40696096947990246,0.5649364598914683,180
941.25,3.5367433503919137,0.01778604964731177,0.41252755195122687,0.5598272502450132,180
945.0,3.532883686001845,0.017321418858203562,0.41827357759027867,0.5544944553037663,180
948.75,3.5291047335454158,0.01688731895830146,0.42419736683676795,0.5489435367592597,180
952.5,3.5254043012267857,0.016481160876310026,0.4302971358307314,0.5431797205863832,180
