wavelength_nm,n,k,T,R,d_nm
457.5,3.6043056507515434,0.7666467046221282,0.03810533056895947,0.2693239578478984,120
461.25,3.594888851030037,0.7337916074389181,0.04376274678912683,0.2690779634840837,120
465.0,3.5849051876333515,0.7021836232813442,0.0498909814748009,0.26961977026586764,120
468.75,3.5744251755946714,0.6717873726450642,0.05645934913557334,0.271080986156549,120
472.5,3.563513243025294,0.6425662323540003,0.06342477361741052,0.2735620673071016,120
476.25,3.5522281313908444,0.6144828093144427,0.07073363471309857,0.27712245775237065,120
480.0,3.5406232928054573,0.5874993400370556,0.07832474215851688,0.2817737150833943,120
483.75,3.5287472784144454,0.5615780243997855,0.08613317998950329,0.28747667640940916,120
487.5,3.516644113486211,0.5366813016099139,0.09409460389426191,0.2941431348643935,120
491.25,3.5043536561107294,0.5127720757216069,0.1021494900222653,0.3016417887354938,120
495.0,3.491911937437468,0.48981389742079956,0.11024684914022342,0.30980756585119784,120
498.75,3.47935148221381,0.4677711081348964,0.11834702907190621,0.31845297427081654,120
502.5,3.4667016090369978,0.4466089518836707,0.12642339846038203,0.32737997695583526,120
506.25,3.453988710236343,0.426293659675959,0.13446289002066217,0.33639103037120605,120
510.0,3.441236511684047,0.40679251068416517,0.14246553871821424,0.3452982834218233,120
513.75,3.428466313114296,0.38807387390098813,0.1504432525055338,0.35393038391759635,120
517.5,3.415697209730098,0.3701072335027684,0.1584180931278533,0.3621367711335454,120
521.25,3.4029462960130332,0.3528632007113863,0.1664203313184644,0.36978966763131366,120
525.0,3.3902288527348357,0.33631351456062586,0.17448649261233318,0.37678418962198135,120
528.75,3.3775585182140286,0.320431033630735,0.18265754647140853,0.3830370790187803,120
532.5,3.3649474448744154,0.305189720513537,0.19097732804229106,0.3884845505428305,120
536.25,3.3524064421528434,0.29056462050656084,0.19949122836204533,0.3930796793966513,120
540.0,3.339945106777188,0.27653183580466634,0.20824514931540086,0.39678966108797686,120
543.75,3.3275719413973253,0.2630684962581093,0.21728469419909538,0.3995931783073506,120
547.5,3.3152944625050473,0.25015272759362883,0.22665455115056013,0.40147802429390106,120
551.25,3.303119298527429,0.23776361784674868,0.2363980218818324,0.40243906409287533,120
555.0,3.291052278923317,0.22588118262623857,0.24655664913789965,0.40247656546682903,120
558.75,3.279098515056981,0.21448632972295403,0.25716990062945266,0.40159489793137415,120
562.5,3.26726247356757,0.20356082348264717,0.26827487311608594,0.3998015781305705,120
566.25,3.2555480428984858,0.193087249283793,0.27990598671771894,0.3971066290391008,120
570.0,3.2439585935985153,0.18304897839505038,0.2920946457990207,0.3935222161553817,120
573.75,3.232497032955831,0.1734301334311435,0.304868848658473,0.38906252341900405,120
577.5,3.221165854478686,0.1642155545791722,0.3182527337515263,0.38374383317026467,120
581.25,3.2099671826906513,0.15539076672857005,0.3322660554134483,0.3775847767493291,120
585.0,3.198902813665889,0.14694194760594564,0.3469235872096984,0.37060672444039,120
588.75,3.187974251689228,0.13885589699017123,0.3622344563252828,0.36283428487861835,120
592.5,3.177182742387136,0.13112000706257748,0.37820141797116824,0.35429588449217303,120
596.25,3.166529302639052,0.12372223393156097,0.39482008473198904,0.3450243969839987,120
600.0,3.1560147475424567,0.11665107036007853,0.41207813210964306,0.3350577913624384,120
603.75,3.1456397146696484,0.10989551971844477,0.42995450812033753,0.32443976483585263,120
607.5,3.135404685817832,0.10344507118400897,0.4484186814315352,0.3132203243452024,120
611.25,3.1253100064157935,0.09728967621463362,0.4674299687853792,0.3014562780812505,120
