wavelength_nm,n,k,T,R,d_nm
907.5,2.8019857979209766,0.007975406878799343,0.5611172533069201,0.43333474797882765,60
911.25,2.799801584302273,0.007887497091757536,0.5627565281406486,0.43175288612604473,60
915.0,2.7976560073774617,0.007802404716003193,0.5643883878659399,0.43017669741180775,60
918.75,2.7955480315177352,0.007719969265685137,0.5660128496114047,0.4286062668090859,60
922.5,2.793476659949782,0.007640042513140183,0.5676299285192807,0.4270416733654475,60
926.25,2.7914409328941288,0.007562487392780228,0.5692396380452127,0.42548299060937794,60
930.0,2.789439925805574,0.007487177013045742,0.5708419902270457,0.42393028691859164,60
933.75,2.7874727477103916,0.007413993765009585,0.5724369959255169,0.4223836258546661,60
937.5,2.785538539634796,0.007342828517487406,0.5740246650395484,0.42084306646768216,60
941.25,2.783636473119599,0.007273579889633907,0.5756050066985674,0.4193086635741819,60
945.0,2.781765748816132,0.007206153592998162,0.5771780294340307,0.41778046801132657,60
948.75,2.7799255951587045,0.007140461835890749,0.5787437413321819,0.41625852686979015,60
952.5,2.7781152671092144,0.007076422783693873,0.5803021501698106,0.4147428837076522,60
956.25,2.776334044969548,0.007013960069436107,0.5818532635346996,0.4132335787472243,60
960.0,2.7745812332579693,0.006953002349564043,0.5833970889321873,0.4117306490566219,60
963.75,2.7728561596455217,0.0068934829003867975,0.5849336338792467,0.41023412871756176,60
967.5,2.771158173949022,0.006835339251150049,0.5864629059872571,0.4087440489807922,60
971.25,2.76948664717724,0.006778512850124268,0.5879849130346007,0.407260438410357,60
975.0,2.7678409706271108,0.006722948760472265,0.5894996630300645,0.4057833230177586,60
978.75,2.766220555027022,0.006668595382998738,0.5910071642679714,0.4043127263869858,60
982.5,2.764624829724444,0.006615404203185742,0.5925074253758343,0.40284866979126155,60
986.25,2.763053241915187,0.00656332956018599,0.5940004553553078,0.40139117230223886,60
990.0,2.761505255911953,0.006512328435684472,0.595486263617084,0.3999402508923533,60
993.75,2.759980352449785,0.006462360260751923,0.5969648600103626,0.3984959205309037,60
997.5,2.7584780280263437,0.006413386739003733,0.5984362548474229,0.3970581942744194,60
1001.25,2.7569977942749424,0.006365371684547377,0.5999004589238169,0.3956270833517853,60
1005.0,2.755539177368469,0.006318280873353424,0.60135748353463,0.39420259724456097,60
1008.75,2.7541017174523965,0.006272081906820239,0.6028073404872192,0.3927847437628678,60
1012.5,2.7526849681052723,0.006226744086424259,0.604250042110787,0.39137352911721435,60
1016.25,2.751288495825086,0.006182238298455984,0.6056856012631507,0.3899689579865602,60
1020.0,2.7499118795400435,0.006138536907939513,0.6071140313349922,0.38857103358288775,60
1023.75,2.748554710142458,0.006095613660920155,0.6085353462518598,0.3871797577125733,60
1027.5,2.7472165900443604,0.006053443594383652,0.6099495604741978,0.3857951308347458,60
1031.25,2.745897132753729,0.006012002953140082,0.6113566889955885,0.3844171521168747,60
1035.0,2.7445959624701506,0.005971269113069302,0.6127567473394507,0.38304581948776034,60
1038.75,2.7433127136988698,0.005931220510181091,0.614149751554345,0.3816811296881039,60
1042.5,2.7420470308822327,0.005891836574994567,0.6155357182080783,0.38032307831881196,60
1046.25,2.7407985680476052,0.005853097671787161,0.6169146643807377,0.3789716598871846,60
1050.0,2.739566988470839,0.005814985042305129,0.6182866076568087,0.3776268678511037,60
1053.75,2.7383519643545786,0.005777480753564567,0.619651566116467,0.3762886946613741,60
1057.5,2.7371531765204344,0.00574056764940615,0.6210095583262188,0.37495713180226703,60
1061.25,2.735970314114537,0.005704229305496424,0.6223606033289036,0.37363216983044356,60
1065.0,2.734803074325586,0.005668449987496808,0.6237047206332251,0.3723137984122828,60
1068.75,2.7336511621148722,0.0056332146121456225,0.6250419302028445,0.3710020063597448,60
1072.5,2.7325142899576043,0.0055985087110212986,0.6263722524451344,0.36969678166482217,60
1076.25,2.731392177595013,0.005564318396775068,0.6276957081996437,0.3683981115326732,60
1080.0,2.7302845517966414,0.005530630331640025,0.6290123187263408,0.36710598241347697,60
1083.75,2.729191146132368,0.0054974316980398565,0.6303221056936917,0.36582038003310186,60
1087.5,2.728111700753672,0.005464710171135933,0.6316250911666023,0.3645412894226349,60
1091.25,2.7270459621836776,0.0054324538931650864,0.6329212975942865,0.3632686949468214,60
1095.0,2.7259936831155187,0.005400651449432914,0.6342107477981015,0.3620025803314591,60
1098.75,2.724954622218739,0.005369291845838566,0.6354934649593531,0.36074292868982716,60
1102.5,2.723928543953185,0.005338364487817716,0.6367694726071437,0.35948972254814604,60
1106.25,2.7229152183901966,0.005307859160599221,0.6380387946062537,0.3582429438701562,60
1110.0,2.721914421040626,0.005277766010680167,0.6393014551451024,0.3570025740808173,60
1113.75,2.720925932689469,0.005248075528431042,0.640557478723796,0.3557685940891982,60
1117.5,2.719949539236697,0.005218778531750617,0.6418068901423019,0.35454098431055064,60
1121.25,2.7189850315441313,0.005189866150695954,0.643049714488729,0.353319724687648,60
1125.0,2.718032205287977,0.0051613298130192475,0.6442859771277694,0.3521047947113798,60
1128.75,2.71709086081682,0.005133161230548456,0.6455157036892862,0.3508961734406495,60
1132.5,2.7161608030148296,0.005105352386353616,0.6467389200570672,0.3496938395215997,60
1136.25,2.715241841169961,0.005077895522645275,0.6479556523577517,0.34849777120620146,60
1140.0,2.714333788846836,0.005050783129355606,0.6491659269499512,0.34730794637019075,60
1143.75,2.713436463764288,0.005024007933356406,0.6503697704135349,0.34612434253044744,60
1147.5,2.712549687677158,0.004997562888271934,0.6515672095391377,0.34494693686176303,60
1151.25,2.711673286262315,0.004971441164847399,0.6527582713178519,0.3437757062130727,60
1155.0,2.710807089008655,0.0049456361418369855,0.6539429829311153,0.3426106271231459,60
